date,price
06/09/15,526.690002
06/10/15,536.690002
06/11/15,534.609985
06/12/15,532.330017
06/15/15,527.200012
06/16/15,528.150024
06/17/15,529.26001
06/18/15,536.72998
06/19/15,536.690002
06/22/15,538.190002
06/23/15,540.47998
06/24/15,537.840027
06/25/15,535.22998
06/26/15,531.690002
06/29/15,521.52002
06/30/15,520.51001
07/01/15,521.840027
07/02/15,523.400024
07/06/15,522.859985
07/07/15,525.02002
07/08/15,516.830017
07/09/15,520.679993
07/10/15,530.130005
07/13/15,546.549988
07/14/15,561.099976
07/15/15,560.219971
07/16/15,579.849976
07/17/15,672.929993
07/20/15,663.02002
07/21/15,662.299988
07/22/15,662.099976
07/23/15,644.280029
07/24/15,623.559998
07/27/15,627.26001
07/28/15,628
07/29/15,631.929993
07/30/15,632.590027
07/31/15,625.609985
08/03/15,631.210022
08/04/15,629.25
08/05/15,643.780029
08/06/15,642.679993
08/07/15,635.299988
08/10/15,633.72998
08/11/15,660.780029
08/12/15,659.559998
08/13/15,656.450012
08/14/15,657.119995
08/17/15,660.869995
08/18/15,656.130005
08/19/15,660.900024
08/20/15,646.830017
08/21/15,612.47998
08/24/15,589.609985
08/25/15,582.059998
08/26/15,628.619995
08/27/15,637.609985
08/28/15,630.380005
08/31/15,618.25
09/01/15,597.789978
09/02/15,614.340027
09/03/15,606.25
09/04/15,600.700012
09/08/15,614.659973
09/09/15,612.719971
09/10/15,621.349976
09/11/15,625.77002
09/14/15,623.23999
09/15/15,635.140015
09/16/15,635.97998
09/17/15,642.900024
09/18/15,629.25
09/21/15,635.440002
09/22/15,622.690002
09/23/15,622.359985
09/24/15,625.799988
09/25/15,611.969971
09/28/15,594.890015
09/29/15,594.969971
09/30/15,608.419983
10/01/15,611.289978
10/02/15,626.909973
10/05/15,641.469971
10/06/15,645.440002
10/07/15,642.359985
10/08/15,639.159973
10/09/15,643.609985
10/12/15,646.669983
10/13/15,652.299988
10/14/15,651.159973
10/15/15,661.73999
10/16/15,662.200012
10/19/15,666.099976
10/20/15,650.280029
10/21/15,642.609985
10/22/15,651.789978
10/23/15,702
10/26/15,712.780029
10/27/15,708.48999
10/28/15,712.950012
10/29/15,716.919983
10/30/15,710.809998
11/02/15,721.109985
11/03/15,722.159973
11/04/15,728.109985
11/05/15,731.25
11/06/15,733.76001
11/09/15,724.890015
11/10/15,728.320007
11/11/15,735.400024
11/12/15,731.22998
11/13/15,717
11/16/15,728.960022
11/17/15,725.299988
11/18/15,740
11/19/15,738.409973
11/20/15,756.599976
11/23/15,755.97998
11/24/15,748.280029
11/25/15,748.150024
11/27/15,750.26001
11/30/15,742.599976
12/01/15,767.039978
12/02/15,762.380005
12/03/15,752.539978
12/04/15,766.809998
12/07/15,763.25
12/08/15,762.369995
12/09/15,751.609985
12/10/15,749.460022
12/11/15,738.869995
12/14/15,747.77002
12/15/15,743.400024
12/16/15,758.090027
12/17/15,749.429993
12/18/15,739.309998
12/21/15,747.77002
12/22/15,750
12/23/15,750.309998
12/24/15,748.400024
12/28/15,762.51001
12/29/15,776.599976
12/30/15,771
12/31/15,758.880005
01/04/16,741.840027
01/05/16,742.580017
01/06/16,743.619995
01/07/16,726.390015
01/08/16,714.469971
01/11/16,716.030029
01/12/16,726.070007
01/13/16,700.559998
01/14/16,714.719971
01/15/16,694.450012
01/19/16,701.789978
01/20/16,698.450012
01/21/16,706.590027
01/22/16,725.25
01/25/16,711.669983
01/26/16,713.039978
01/27/16,699.98999
01/28/16,730.960022
01/29/16,742.950012
02/01/16,752
02/02/16,764.650024
02/03/16,726.950012
02/04/16,708.01001
02/05/16,683.570007
02/08/16,682.73999
02/09/16,678.109985
02/10/16,684.119995
02/11/16,683.109985
02/12/16,682.400024
02/16/16,691
02/17/16,708.400024
02/18/16,697.349976
02/19/16,700.909973
02/22/16,706.460022
02/23/16,695.849976
02/24/16,699.559998
02/25/16,705.75
02/26/16,705.070007
02/29/16,697.77002
03/01/16,718.809998
03/02/16,718.849976
03/03/16,712.419983
03/04/16,710.890015
03/07/16,695.159973
03/08/16,693.969971
03/09/16,705.23999
03/10/16,712.820007
03/11/16,726.820007
03/14/16,730.48999
03/15/16,728.330017
03/16/16,736.090027
03/17/16,737.780029
03/18/16,737.599976
03/21/16,742.090027
03/22/16,740.75
03/23/16,738.059998
03/24/16,735.299988
03/28/16,733.530029
03/29/16,744.77002
03/30/16,750.530029
03/31/16,744.950012
04/01/16,749.909973
04/04/16,745.289978
04/05/16,737.799988
04/06/16,745.690002
04/07/16,740.280029
04/08/16,739.150024
04/11/16,736.099976
04/12/16,743.090027
04/13/16,751.719971
04/14/16,753.200012
04/15/16,759
04/18/16,766.609985
04/19/16,753.929993
04/20/16,752.669983
04/21/16,759.140015
04/22/16,718.77002
04/25/16,723.150024
04/26/16,708.140015
04/27/16,705.840027
04/28/16,691.02002
04/29/16,693.01001
05/02/16,698.210022
05/03/16,692.359985
05/04/16,695.700012
05/05/16,701.429993
05/06/16,711.119995
05/09/16,712.900024
05/10/16,723.179993
05/11/16,715.289978
05/12/16,713.309998
05/13/16,710.830017
05/16/16,716.48999
05/17/16,706.22998
05/18/16,706.630005
05/19/16,700.320007
05/20/16,709.73999
05/23/16,704.23999
05/24/16,720.090027
05/25/16,725.27002
05/26/16,724.119995
05/27/16,732.659973
05/31/16,735.719971
06/01/16,734.150024
06/02/16,730.400024
06/03/16,722.340027
06/06/16,716.549988
06/07/16,716.650024
06/08/16,728.280029
06/09/16,728.580017
06/10/16,719.409973
06/13/16,718.359985
06/14/16,718.27002
06/15/16,718.919983
06/16/16,710.359985
06/17/16,691.719971
06/20/16,693.710022
06/21/16,695.940002
06/22/16,697.460022
06/23/16,701.869995
06/24/16,675.219971
06/27/16,668.26001
06/28/16,680.039978
06/29/16,684.109985
06/30/16,692.099976
07/01/16,699.210022
07/05/16,694.950012
07/06/16,697.77002
07/07/16,695.359985
07/08/16,705.630005
07/11/16,715.090027
07/12/16,720.640015
07/13/16,716.97998
07/14/16,720.950012
07/15/16,719.849976
07/18/16,733.780029
07/19/16,736.960022
07/20/16,741.190002
07/21/16,738.630005
07/22/16,742.73999
07/25/16,739.77002
07/26/16,738.419983
07/27/16,741.77002
07/28/16,745.909973
07/29/16,768.789978
08/01/16,772.880005
08/02/16,771.070007
08/03/16,773.179993
08/04/16,771.609985
08/05/16,782.219971
08/08/16,781.76001
08/09/16,784.26001
08/10/16,784.679993
08/11/16,784.849976
08/12/16,783.219971
08/15/16,782.440002
08/16/16,777.140015
08/17/16,779.909973
08/18/16,777.5
08/19/16,775.419983
08/22/16,772.150024
08/23/16,772.080017
08/24/16,769.640015
08/25/16,769.409973
08/26/16,769.539978
08/29/16,772.150024
08/30/16,769.090027
08/31/16,767.049988
09/01/16,768.780029
09/02/16,771.460022
09/06/16,780.080017
09/07/16,780.349976
09/08/16,775.320007
09/09/16,759.659973
09/12/16,769.02002
09/13/16,759.690002
09/14/16,762.48999
09/15/16,771.76001
09/16/16,768.880005
09/19/16,765.700012
09/20/16,771.409973
09/21/16,776.219971
09/22/16,787.210022
09/23/16,786.900024
09/26/16,774.210022
09/27/16,783.01001
09/28/16,781.559998
09/29/16,775.01001
09/30/16,777.289978
10/03/16,772.559998
10/04/16,776.429993
10/05/16,776.469971
10/06/16,776.859985
10/07/16,775.080017
10/10/16,785.940002
10/11/16,783.070007
10/12/16,786.140015
10/13/16,778.190002
10/14/16,778.530029
10/17/16,779.960022
10/18/16,795.26001
10/19/16,801.5
10/20/16,796.969971
10/21/16,799.369995
10/24/16,813.109985
10/25/16,807.669983
10/26/16,799.070007
10/27/16,795.349976
10/28/16,795.369995
10/31/16,784.539978
11/01/16,783.609985
11/02/16,768.700012
11/03/16,762.130005
11/04/16,762.02002
11/07/16,782.52002
11/08/16,790.51001
11/09/16,785.309998
11/10/16,762.559998
11/11/16,754.02002
11/14/16,736.080017
11/15/16,758.48999
11/16/16,764.47998
11/17/16,771.22998
11/18/16,760.539978
11/21/16,769.200012
11/22/16,768.27002
11/23/16,760.98999
11/25/16,761.679993
11/28/16,768.23999
11/29/16,770.840027
11/30/16,758.039978
12/01/16,747.919983
12/02/16,750.5
12/05/16,762.52002
12/06/16,759.109985
12/07/16,771.190002
12/08/16,776.419983
12/09/16,789.289978
12/12/16,789.27002
12/13/16,796.099976
12/14/16,797.070007
12/15/16,797.849976
12/16/16,790.799988
12/19/16,794.200012
12/20/16,796.419983
12/21/16,794.559998
12/22/16,791.26001
12/23/16,789.909973
12/27/16,791.549988
12/28/16,785.049988
12/29/16,782.789978
12/30/16,771.820007
01/03/17,786.140015
01/04/17,786.900024
01/05/17,794.02002
01/06/17,806.150024
01/09/17,806.650024
01/10/17,804.789978
01/11/17,807.909973
01/12/17,806.359985
01/13/17,807.880005
01/17/17,804.609985
01/18/17,806.070007
01/19/17,802.174988
01/20/17,805.02002
01/23/17,819.309998
01/24/17,823.869995
01/25/17,835.669983
01/26/17,832.150024
01/27/17,823.309998
01/30/17,802.320007
01/31/17,796.789978
02/01/17,795.695007
02/02/17,798.530029
02/03/17,801.48999
02/06/17,801.340027
02/07/17,806.969971
02/08/17,808.380005
02/09/17,809.559998
02/10/17,813.669983
02/13/17,819.23999
02/14/17,820.450012
02/15/17,818.97998
02/16/17,824.159973
02/17/17,828.070007
02/21/17,831.659973
02/22/17,830.76001
02/23/17,831.330017
02/24/17,828.640015
02/27/17,829.280029
02/28/17,823.210022
03/01/17,835.23999
03/02/17,830.630005
03/03/17,829.080017
03/06/17,827.780029
03/07/17,831.909973
03/08/17,835.369995
03/09/17,838.679993
03/10/17,843.25
03/13/17,845.539978
03/14/17,845.619995
03/15/17,847.200012
03/16/17,848.780029
03/17/17,852.119995
03/20/17,848.400024
03/21/17,830.460022
03/22/17,829.590027
03/23/17,817.580017
03/24/17,814.429993
03/27/17,819.51001
03/28/17,820.919983
03/29/17,831.409973
03/30/17,831.5
03/31/17,829.559998
04/03/17,838.549988
04/04/17,834.570007
04/05/17,831.409973
04/06/17,827.880005
04/07/17,824.669983
04/10/17,824.72998
04/11/17,823.349976
04/12/17,824.320007
04/13/17,823.559998
04/17/17,837.169983
04/18/17,836.820007
04/19/17,838.210022
04/20/17,841.650024
04/21/17,843.190002
04/24/17,862.76001
04/25/17,872.299988
04/26/17,871.72998
04/27/17,874.25
04/28/17,905.960022
05/01/17,912.570007
05/02/17,916.440002
05/03/17,927.039978
05/04/17,931.659973
05/05/17,927.130005
05/08/17,934.299988
05/09/17,932.169983
05/10/17,928.780029
05/11/17,930.599976
05/12/17,932.219971
05/15/17,937.080017
05/16/17,943
05/17/17,919.619995
05/18/17,930.23999
05/19/17,934.01001
05/22/17,941.859985
05/23/17,948.820007
05/24/17,954.960022
05/25/17,969.539978
05/26/17,971.469971
05/30/17,975.880005
05/31/17,964.859985
06/01/17,966.950012
06/02/17,975.599976
06/05/17,983.679993
06/06/17,976.570007
