date,label,confidence,entity-label,entity-confidence
10282015,neu,0.99129652,neu,0.74353895
10282015,neu,0.97566737,neu,0.8876666
10282015,neu,0.97540925,neu,0.76787665
10282015,neu,0.99601823,neu,0.48488078
10282015,neg,0.87425931,neg,0.47784122
10252015,neu,0.9857045,neu,0.65287906
10302015,neg,0.58873024,,
10272015,neu,0.98315667,neg,0.47179118
10272015,neu,0.99166309,neu,0.92289796
10272015,neg,0.73282134,neu,0.89312286
10272015,neu,0.9052118,,
10272015,neu,0.90315792,neu,0.69393186
10292015,neu,0.9958648,neu,0.90185652
10292015,neu,0.9963134,neu,0.89568245
10292015,neu,0.69213847,neu,0.51344475
10202015,neu,0.99970976,neu,0.82147112
10202015,neu,0.99785049,neu,0.82147112
11022015,neu,0.99869735,,
10262015,neg,0.7103674,neg,0.537079
10262015,neu,0.64926655,neu,0.46096756
10262015,neu,0.99903689,neu,0.98832964
10282015,neu,0.87240406,neu,0.61761092
10282015,neu,0.72611816,,
10282015,neu,0.99151242,,
10272015,neg,0.53188769,neu,0.58386385
10272015,neu,0.51780947,neu,0.83097994
10272015,neu,0.85067764,,
11052015,neu,0.90839461,neu,0.58266357
11082015,neu,0.91987776,neu,0.66828382
11082015,neu,0.79148179,neg,0.58170972
11092015,neu,0.98939172,neu,0.9023265
11092015,neu,0.99560643,neu,0.9023265
11092015,neg,0.80578357,neg,0.38538768
11092015,neg,0.72901016,neg,0.48248309
11092015,neu,0.86281954,neu,0.92335382
11092015,neu,0.87963016,neu,0.48997262
11102015,neu,0.9883449,neu,0.65272765
11102015,neu,0.97073588,,
11102015,neu,0.9999652,neu,0.85514902
11102015,neu,0.98604315,neu,0.5639492
11102015,neg,0.62126708,,
11112015,neu,0.90001514,neu,0.90858103
11112015,neu,0.78075191,neu,0.75147805
11112015,neu,0.99882641,neu,0.90507536
11112015,neu,0.99969806,neu,0.9822077
11112015,neu,0.94927083,neu,0.95760124
11112015,neu,0.97267415,neu,0.97096753
11112015,neu,0.97758685,neu,0.42413297
8312015,neu,0.89111017,neg,0.42903988
8312015,neu,0.92076566,neg,0.53013466
11112015,neu,0.73577017,neu,0.86803246
9312015,neu,0.98902453,neg,0.51320301
9312015,neu,0.89693294,neg,0.74955982
9312015,neu,0.92911938,neg,0.79242887
9312015,neu,0.99044204,neu,0.74648729
9312015,pos,0.52151479,pos,0.55590825
9312015,pos,0.56642292,pos,0.47560533
11182015,neu,0.99031151,neg,0.59066022
11182015,neu,0.99999056,neu,0.91001014
11182015,neu,0.9994232,neu,0.68842874
11192015,pos,0.7228183,,
11192015,neu,0.9609797,pos,0.48179314
11192015,neu,0.99667118,pos,0.48179314
11202015,neu,0.99681868,,
11202015,neg,0.90730061,,
11202015,neg,0.92333121,pos,0.45867955
11202015,neg,0.81208331,neg,0.60278803
11202015,neg,0.74394351,,
11202015,neg,0.68040311,neg,0.58047382
11202015,neu,0.95700304,neu,0.88678068
11232015,neg,0.55135746,,
11242015,neg,0.48931423,,
11242015,neu,0.78475306,neg,0.70630036
11242015,neu,0.97028964,neu,0.96017771
11242015,neu,0.94046578,neg,0.48015312
12042015,neu,0.63444761,neg,0.84783703
12042015,neu,0.74735743,neg,0.8208031
12022015,neu,0.99573275,neu,0.59431812
12092015,neu,0.99910681,neg,0.7805466
12092015,neu,0.65585263,neg,0.81953138
12082015,neu,0.99185752,neu,0.6964206
12082015,neu,0.92794735,neu,0.65472213
12082015,neu,0.99097552,neu,0.68192172
12102015,neg,0.60553366,,
12102015,neu,0.87754673,neu,0.55703545
